#K-Path(1/A) Energy-Level(eV)
   2.62139    -55.656139
   2.66110    -55.654994
   2.70082    -55.653872
   2.74054    -55.652801
   2.78026    -55.651809
   2.81998    -55.650924
   2.85969    -55.650169
   2.89941    -55.649560
   2.93913    -55.649144
   2.97885    -55.648890
   3.01857    -55.648805
 
# Band-Index:    4
   3.01857    -55.648753
   2.97885    -55.648844
   2.93913    -55.649115
   2.89941    -55.649559
   2.85969    -55.650128
   2.81998    -55.650834
   2.78026    -55.651659
   2.74054    -55.652585
   2.70082    -55.653585
   2.66110    -55.654632
   2.62139    -55.655700
   2.58167    -55.656759
   2.54195    -55.657780
   2.50223    -55.658734
   2.46251    -55.659594
   2.42280    -55.660336
   2.38308    -55.660935
   2.34336    -55.661378
   2.30364    -55.661648
   2.26392    -55.661739
   2.26392    -55.661739
   2.22421    -55.661730
   2.18449    -55.661709
   2.14477    -55.661671
   2.10505    -55.661621
   2.06533    -55.661558
   2.02562    -55.661484
   1.98590    -55.661402
   1.94618    -55.661314
   1.90646    -55.661221
   1.86674    -55.661129
   1.82703    -55.661037
   1.78731    -55.660947
   1.74759    -55.660866
   1.70787    -55.660793
   1.66815    -55.660729
   1.62844    -55.660656
   1.58872    -55.660586
   1.54900    -55.660544
   1.50928    -55.660529
   1.50928    -55.660529
   1.46957    -55.660538
   1.42985    -55.660561
   1.39013    -55.660599
   1.35041    -55.660650
   1.31069    -55.660714
   1.27097    -55.660787
   1.23126    -55.660868
   1.19154    -55.660957
   1.15182    -55.661050
   1.11210    -55.661142
   1.07238    -55.661234
   1.03267    -55.661323
   0.99295    -55.661405
   0.95323    -55.661478
   0.91351    -55.661541
   0.87379    -55.661592
   0.83408    -55.661630
   0.79436    -55.661651
   0.75464    -55.661659
   0.75464    -55.661659
   0.71492    -55.661568
   0.67520    -55.661300
   0.63549    -55.660858
   0.59577    -55.660260
   0.55605    -55.659519
   0.51633    -55.658661
   0.47662    -55.657709
   0.43690    -55.656690
   0.39718    -55.655633
   0.35746    -55.654568
   0.31774    -55.653523
   0.27803    -55.652526
   0.23831    -55.651602
   0.19859    -55.650778
   0.15887    -55.650073
   0.11915    -55.649506
   0.07944    -55.649091
   0.03972    -55.648838
   0.00000    -55.648753
 
# Band-Index:    5
   0.00000    -33.589123
   0.03972    -33.588870
   0.07944    -33.587909
   0.11915    -33.586143
   0.15887    -33.583588
   0.19859    -33.580266
   0.23831    -33.576210
   0.27803    -33.571469
   0.31774    -33.566088
   0.35746    -33.560133
   0.39718    -33.553684
   0.43690    -33.546842
   0.47662    -33.539732
   0.51633    -33.532523
   0.55605    -33.525431
   0.59577    -33.518744
   0.63549    -33.512812
   0.67520    -33.508078
   0.71492    -33.504986
   0.75464    -33.503909
   0.75464    -33.503909
   0.79436    -33.505359
   0.83408    -33.509651
   0.87379    -33.516494
   0.91351    -33.525500
   0.95323    -33.536231
   0.99295    -33.548252
   1.03267    -33.561147
   1.07238    -33.574527
   1.11210    -33.588022
   1.15182    -33.601297
   1.19154    -33.614026
   1.23126    -33.625915
   1.27097    -33.636699
   1.31069    -33.646134
   1.35041    -33.654009
   1.39013    -33.660148
   1.42985    -33.664413
   1.46957    -33.666713
   1.50928    -33.667157
   1.50928    -33.667157
   1.54900    -33.666685
   1.58872    -33.664353
   1.62844    -33.660057
   1.66815    -33.653888
   1.70787    -33.645986
   1.74759    -33.636526
   1.78731    -33.625720
   1.82703    -33.613812
   1.86674    -33.601066
   1.90646    -33.587779
   1.94618    -33.574272
   1.98590    -33.560884
   2.02562    -33.547982
   2.06533    -33.535955
   2.10505    -33.525218
   2.14477    -33.516206
   2.18449    -33.509354
   2.22421    -33.505053
   2.26392    -33.503592
   2.26392    -33.503592
   2.30364    -33.504673
   2.34336    -33.507763
   2.38308    -33.512491
   2.42280    -33.518413
   2.46251    -33.525090
   2.50223    -33.532172
   2.54195    -33.539373
   2.58167    -33.546477
   2.62139    -33.553317
   2.66110    -33.559767
   2.70082    -33.565730
   2.74054    -33.571125
